step,K,T_I,T_D,P,I,D,ds,left speed,right speed
179,0.005,9999999999,0.25,-0.01539999999999992,-5.613440000561336e-11,-0.0390625,-0.004462500056134314,2.0044625000561345,1.9955374999438658
180,0.005,9999999999,0.25,0.011742857142857163,-5.6059245719891567e-11,0.10602678571428548,0.1677696428010834,1.8322303571989167,2.1677696428010833
181,0.005,9999999999,0.25,0.01602857142857147,-5.595666286273845e-11,0.016741071428571508,0.08276964280118632,1.9172303571988136,2.0827696428011864
182,0.005,9999999999,0.25,0.01960000000000008,-5.5831222862725905e-11,0.013950892857143016,0.08355089280131188,1.9164491071986882,2.083550892801312
183,0.005,9999999999,0.25,0.008885714285714386,-5.5774354291291644e-11,-0.041852678571428485,0.017033035658511553,1.9829669643414884,2.0170330356585113
184,0.005,9999999999,0.25,0.01460000000000008,-5.56809142912823e-11,0.022321428571428492,0.08692142851574766,1.9130785714842524,2.0869214285157476
185,0.005,9999999999,0.25,0.0067428571428571615,-5.56377600055637e-11,-0.030691964285714524,0.026050892801504882,1.9739491071984951,2.026050892801505
186,0.005,9999999999,0.25,0.01960000000000008,-5.5512320005551156e-11,0.050223214285714524,0.11982321423020229,1.8801767857697977,2.1198232142302023
187,0.005,9999999999,0.25,0.011742857142857163,-5.543716571982936e-11,-0.030691964285714524,0.031050892801705476,1.9689491071982945,2.0310508928017055
188,0.005,9999999999,0.25,0.008885714285714386,-5.5380297148395094e-11,-0.011160714285713969,0.04772499994462012,1.95227500005538,2.04772499994462
